State,District,Subdistt,Town/Village,Name,AREA,T_POPLN,Class,RES_HOUSE,HOUSEHOLDS,T_M_POPLN,T_F_POPLN,POPLN_M6,POPLN_F6,M_SC,F_SC,M_ST,F_ST,M_LITERATE,F_LITERATE,T_M_WORKER,T_F_WORKER,M_INDCAT1,F_INDCAT1,M_INDCAT2,F_INDCAT2,M_INDCAT3,F_INDCAT3,M_INDCAT4,F_INDCAT4,M_INDCAT5A,F_INDCAT5A,M_INDCAT5B,F_INDCAT5B,M_INDCAT6,F_INDCAT6,M_INDCAT7,F_INDCAT7,M_INDCAT8,F_INDCAT8,M_INDCAT9,F_INDCAT9,M_MARGINAL,F_MARGINAL,M_NON_WORK,F_NON_WORK,MRGD_IN_TN,EUDU_INST,RANG_EDU_F,P_SCH,M_SCH,H_SCH,PU_COLL,GR_COLL,ADLT_LT_CN,IND_SCH,TR_SCH,OTH_SCH,MED_INST,RANG_MED_F,H_CNTR,MCW_CNTR,MH_CNTR,CWC_CNTR,PHC_CNTR,HC_CNTR,PHS_CNTR,DISP_CNTR,FPC_CNTR,TB_CNTR,NH_CNTR,CHW_CNTR,RP_CNTR,SMP_CNTR,OTH_CNTR,DRNK_WAT_F,RANG_WAT_F,TAP,WELL,TANK,TUBE_WELL,HAND_PUMP,RIVER_WATE,FOUNTAIN,CANAL,LAKE,SPRING,NALA,OTH_FAC,PNT_FAC,RANG_PNT_F,PO_FAC,TO_FAC,POST_TELE,PH_FAC,MRKT_FAC,RANG_MKT_F,MRKT_DAY_1,MRKT_DAY_2,MRKT_DAY_3,MRKT_DAY_4,MRKT_DAY_5,MRKT_DAY_6,MRKT_DAY_7,MRKT_DAY_D,MRKT_DAY_F,MRKT_DAY_M,COMM_FAC,RANG_COM_F,BS_FAC,TX_TEMP_FA,RS_FAC,NW_FAC,APP_PUC_RO,APP_KCH_RO,APP_FOOTPA,APP_NAVRIV,APP_NAVCAN,APP_NC,LOC_TOWN,DIST_FRM_T,POWER_SUPL,POWER_EDEA,POWER_EAG,POWER_EO,POWER_EA,LAND_FORES,CANAL_GOVT,WELL_WO_EL,CANAL_PVT,WELL_W_ELE,TW_WO_ELEC,TW_W_ELECT,TANK_IRR,RIVER_IRR,LAKE_IRR,WF_IRR,OTHER_IRR,TOT_IRR_AR,UN_IRG_LAN,CULT_WASTE,AREA_UN_CU
30,1,4,3,Salem,310.05,1201,D,213,213,597,604,47,50,0,0,0,0,514,382,314,67,69,25,14,17,0,0,58,0,5,0,53,4,8,0,36,1,35,0,36,20,0,0,283,537,,1,0,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Bicholim,16,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.17,573.23,380.20,88.93
30,1,2,33,Saligao,603.97,909,D,192,192,437,472,68,54,14,18,0,0,222,180,228,238,79,40,31,159,9,0,0,0,7,8,64,29,5,0,9,0,11,0,13,2,0,1,209,233,,1,0,4,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Guirim,5,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,324.77,154.11,106.88
30,1,2,37,Salvador do Mundo,747.43,1537,D,301,302,783,754,101,85,38,37,0,0,589,417,405,271,171,167,60,74,7,0,21,9,11,5,28,7,19,0,28,3,25,0,35,6,13,12,365,471,,1,0,4,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Penha-de-Franca,4,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.98,497.10,328.24,325.05
30,2,2,2,Sancoale,2348.94,9850,A,2043,2139,5180,4670,977,939,137,141,0,0,3151,2011,2596,352,26,14,94,50,33,11,15,2,37,1,1515,44,208,45,237,48,193,11,238,126,79,96,2505,4222,,1,0,9,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,1,0,0,0,0,0,Cortalim,2,1,0,0,0,1,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.92,520.65,158.72,1654.33
30,2,3,3,Sancordem,1644.67,1699,D,315,339,845,854,75,102,3,1,0,0,637,421,377,102,97,32,62,28,39,6,35,10,13,5,39,3,4,1,25,2,32,1,31,14,11,50,457,702,,1,0,4,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Ponda,23,1,0,0,0,1,1207.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.41,567.44,82.78,218.73
30,2,3,10,Sangod,616.86,642,D,116,130,348,294,34,43,0,0,0,0,235,121,182,53,29,7,38,17,8,8,71,17,2,1,5,0,4,0,4,1,13,0,8,2,6,17,160,224,,1,0,4,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Ponda,12,1,0,0,0,1,482.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.52,685.73,249.57,135.52
30,1,2,32,Sangolda,875.29,975,D,180,202,512,463,66,44,48,43,0,0,340,231,245,127,123,88,38,17,3,3,23,14,0,0,8,1,12,0,12,0,8,0,18,4,10,110,257,226,,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Guirim,3,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,207.95,65.51,65.83
30,2,3,19,Santona,3574.92,2577,C,535,558,1337,1240,206,160,15,21,0,0,768,518,657,296,147,43,39,55,77,50,163,89,9,2,27,8,25,1,36,19,68,1,66,28,2,6,678,938,,1,0,4,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Curchorem-cacor,5,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.40,314.57,31.38,543.24
30,1,5,61,Sanvorcem,771.78,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Valpoi,6,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.34,326.37,205.30,37.46
30,1,5,53,Sanvordem,137.2,242,D,45,45,129,113,16,13,0,0,0,0,85,53,64,40,46,34,0,0,1,4,0,0,0,0,2,0,0,0,4,0,2,0,9,2,0,0,65,73,,1,0,10,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Curchorem-cacor,1,1,0,0,0,1,17.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.92,402.82,34.49,50.38
30,2,3,17,Sanvordem,231.97,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Valpoi,6,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.84,111.80,147.69,27.58
30,2,2,11,Sao Jacinto Island,14.9,116,D,28,28,65,51,12,7,0,0,0,0,45,33,31,3,0,0,0,0,2,0,0,0,1,0,5,0,1,0,8,3,6,0,8,0,0,0,34,48,,2,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,1,0,0,1,0,0,Chicalim,6,1,1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.15,9.83,1.92
30,2,2,12,Sao Jorge Island,1200.88,3107,C,657,737,1632,1475,275,284,146,107,0,0,1088,717,883,248,133,50,82,50,22,11,77,31,8,2,360,20,41,6,30,8,71,1,59,69,36,51,713,1176,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,2,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.86,39.39,29.07
30,2,1,28,Sao Jose de Areal,1214.87,5534,B,1226,1280,2798,2736,401,374,23,17,0,0,1632,1218,1383,573,41,49,241,223,15,7,7,8,23,11,581,152,140,15,137,41,80,2,118,65,13,35,1402,2128,,1,0,5,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,1,0,0,0,0,0,Margao,8,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,692.89,290.90,231.08
30,1,4,11,Sarvona,851.79,2949,C,548,550,1481,1468,155,142,6,6,0,0,1097,863,677,162,115,50,87,32,22,3,60,15,1,1,106,13,35,1,99,7,55,2,97,38,30,170,774,1136,,1,0,2,1,1,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Bicholim,2,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.40,503.20,128.39,143.87
30,2,1,33,Sarzora,659.09,1992,D,501,505,896,1096,115,90,10,10,0,0,640,612,292,191,22,30,45,41,4,1,8,0,18,28,35,6,6,2,65,19,50,1,39,63,15,87,589,818,,1,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Chinchinim,4,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.58,302.49,132.70,151.32
30,1,5,42,Satorem,891.62,146,D,27,30,65,81,6,16,0,0,0,0,41,34,36,6,20,0,5,4,3,0,0,0,0,0,4,0,2,0,2,0,0,0,0,2,3,25,26,50,,1,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Valpoi,4,1,1,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.63,440.08,39.29,148.10
30,1,5,14,Satrem,488.26,2680,C,521,536,1293,1387,120,121,136,145,0,0,1078,950,414,189,64,69,16,17,14,4,24,0,10,26,83,15,24,1,50,25,75,0,54,32,17,12,862,1186,,1,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,,0,0,1,1,0,0,0,0,Valpoi,19,1,1,0,0,0,2190.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.44,10.22,0.01,20.58
30,1,6,6,Savoi-Verem,652.35,1099,D,214,216,546,553,98,106,0,0,0,0,298,158,287,133,68,11,155,114,4,0,3,0,4,0,10,0,11,0,11,1,6,0,15,7,1,7,258,413,,1,0,9,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,1,1,0,0,1,0,0,Jua,12,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,114.58,435.62,134.85,243.57
30,2,1,14,Seraulim,271,1418,D,293,303,713,705,82,92,39,41,0,0,475,392,328,66,13,4,25,12,11,2,2,1,10,0,69,4,16,1,68,9,51,2,63,31,6,3,379,636,,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,1,0,0,0,0,0,Benaulim,3,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.32,233.07,2.80,13.81
30,2,1,22,Sernabatim,173.81,1304,D,269,273,621,683,64,48,0,0,0,0,472,425,258,160,28,33,20,24,39,2,0,0,8,0,43,2,5,0,52,48,22,0,41,51,0,2,363,521,,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Benaulim,2,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.16,122.06,12.82,25.77
30,2,3,9,Sigao,1603.28,855,D,151,167,445,410,53,63,5,1,0,0,268,171,250,106,44,16,47,38,55,23,25,13,0,0,9,0,26,9,9,0,13,0,22,7,33,97,162,207,,1,0,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,1,0,0,0,0,Curchorem-Cacor,18,1,0,0,0,1,1000.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.45,719.90,61.01,465.60
30,1,5,32,Sigonem,339.39,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,2,0,0,0,0,1984.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.77,6.56
30,2,3,49,Sigonem,4075.13,1717,D,352,356,862,855,93,97,14,12,0,0,579,445,489,157,183,44,65,67,76,14,7,6,21,1,16,2,33,3,28,6,20,0,40,14,34,137,339,561,,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,,0,0,1,1,0,0,0,0,valpoi,10,1,1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.44,288.93,34.25,4.22
30,1,5,71,Siranguli,833.85,2028,C,379,421,1072,956,144,121,25,33,0,0,675,422,555,176,30,22,26,10,11,4,253,36,11,15,65,56,13,0,43,14,77,1,26,18,63,78,454,702,,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,,0,0,0,1,0,0,0,0,Valpoi,13,1,1,0,0,0,154.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90.73,0.00,3.47
30,1,2,9,Sircaim,154.58,1198,D,241,245,576,622,57,51,11,12,0,0,475,477,261,172,45,86,4,2,2,0,3,0,11,2,48,6,17,0,64,31,28,2,39,43,0,1,315,449,,1,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Mapusa,10,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.38,65.83,82.85,222.94
30,1,1,29,Siridao,872.7,3034,C,540,559,1525,1509,155,164,7,5,0,0,1221,981,677,268,110,101,14,15,73,1,85,21,25,0,85,28,13,3,67,60,84,1,121,38,3,1,845,1240,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,2,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
30,1,4,6,Sirigao,366.78,953,D,198,198,495,458,47,55,9,13,0,0,428,303,252,32,16,6,3,1,0,0,117,12,3,3,56,0,6,0,15,3,21,0,15,7,2,0,241,426,,1,0,2,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Bicholim,8,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.37,66.16,13.33,165.95
30,2,1,34,Sirlim,186.2,846,D,207,215,355,491,34,35,0,0,0,0,297,363,101,70,2,26,0,4,1,0,7,0,0,1,16,3,4,3,34,6,21,0,16,27,1,4,253,417,,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Navelim,5,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.47,142.74,8.55,32.44
30,1,6,30,Siroda,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,31,6,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,2,1,1,0,6,0,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,,0,1,1,0,0,1,0,0,Ponda,12,1,0,0,0,1,355.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,213.50,1983.06,459.35,679.59
30,1,5,5,Siroli,537.35,4161,C,768,786,2141,2020,235,234,46,44,0,0,1752,1386,1081,359,43,7,77,68,25,3,9,1,26,12,263,39,84,1,193,35,61,4,300,189,11,14,1049,1647,,1,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Valpoi,10,1,1,0,0,0,117.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,211.05,6.78,18.39
30,1,5,72,Sirsodem,474.12,453,D,89,100,232,221,33,31,0,0,0,0,159,101,140,30,5,0,2,6,8,8,57,4,0,0,12,1,0,3,9,2,43,0,4,6,6,12,86,179,,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,,0,0,0,1,0,0,0,0,Valpoi,12,1,1,0,0,0,412.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.82,68.31,8.55,6.40
30,2,4,9,Sirvoi,355.51,536,D,93,96,270,266,37,41,0,0,0,0,140,108,147,102,88,76,22,22,3,0,0,0,11,0,12,0,0,0,4,0,2,0,5,4,0,1,123,163,,2,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Quepem,1,1,0,0,0,1,307.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.62,467.82,341.93,75.54
30,1,2,31,Socorro (Serula),995.71,2212,C,356,418,1101,1111,146,153,99,97,0,0,761,558,500,230,208,146,78,31,6,0,36,17,20,13,32,1,18,0,22,9,24,0,56,13,6,71,595,810,,1,0,5,2,1,0,0,0,0,0,0,1,0,2,0,2,1,0,0,1,0,1,0,0,0,3,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Penha-de-Franca,3,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.54,564.64,493.65,163.65
30,1,5,54,Sonal,609,220,D,39,42,111,109,26,26,0,0,0,0,57,37,55,3,32,1,8,0,9,1,0,0,0,0,1,0,2,0,2,0,0,0,1,1,0,3,56,103,,2,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,,0,0,0,1,0,0,0,0,Valpoi,18,2,0,0,0,0,871.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.29,3.19,12.65
30,2,3,21,Sonauli,787.95,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,0,1,1,0,0,0,0,Curchorem-cacor,24,1,0,0,0,1,1880.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.22,559.99,95.03
30,1,5,47,Sonus Vonvoliem,971.87,2327,C,412,412,1152,1175,184,161,45,38,0,0,697,470,577,360,214,168,125,131,31,5,22,0,20,14,28,20,30,0,37,4,17,1,53,17,17,31,558,784,,2,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Valpoi,10,1,1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.85,301.38,0.00,9.12
30,2,4,33,Sulcorna,754.68,157,D,22,24,87,70,15,11,0,0,0,0,23,15,39,3,29,0,6,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,48,50,,1,0,2,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Quepem,12,1,1,1,0,0,443.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.03,276.53,438.72,275.85
30,1,4,26,Surla,776.33,4165,C,672,859,2224,1941,220,189,35,33,0,0,1648,1065,1224,545,205,162,109,154,29,1,6,1,55,14,196,55,314,74,94,23,109,2,107,59,13,51,987,1345,,1,0,6,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Ponda,23,1,0,0,0,1,5771.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.98,184.55,352.34,106.74
